AÑO,MES,MUNICIPIO,ESTRATO,No. SUSCRIPTORES ACUEDUCTO,CONSUMO M3 ACUEDUCTO,PROMEDIO CONSUMO ACUEDUCTO,MES_NUM
2017,JULIO,Palestina,5,8,164,20.5,7
2017,JULIO,Riosucio,1,606,6087,10.04,7
2017,JULIO,Riosucio,2,1776,17237,9.71,7
2017,JULIO,Riosucio,3,2724,26462,9.71,7
2017,JULIO,Riosucio,4,3,22,7.33,7
2017,JULIO,Risaralda,1,439,3232,7.36,7
2017,JULIO,Risaralda,2,944,6282,6.65,7
2017,JULIO,Risaralda,3,225,1437,6.39,7
2017,JULIO,Risaralda,4,28,553,19.75,7
2017,JULIO,Risaralda,5,146,819,5.61,7
2017,JULIO,Risaralda,6,1,7,7.0,7
2017,JULIO,Salamina,1,899,7916,8.81,7
2017,JULIO,Salamina,3,762,7993,10.49,7
2017,JULIO,Salamina,4,19,263,13.84,7
2017,JULIO,Samana,1,562,3751,6.67,7
2017,JULIO,Samana,2,867,6729,7.76,7
2017,JULIO,Samana,3,447,3936,8.81,7
2017,JULIO,San Jose,2,381,2748,7.21,7
2017,JULIO,San Jose,3,32,142,4.44,7
2017,JULIO,San Jose,4,1,4,4.0,7
2017,JULIO,Supia,1,73,956,13.1,7
2017,JULIO,Supia,2,2511,28319,11.28,7
2017,JULIO,Supia,3,1754,21024,11.99,7
2017,JULIO,Supia,4,20,648,32.4,7
2017,JULIO,Supia,6,7,79,11.29,7
2017,JULIO,Victoria,1,589,5286,8.97,7
2017,JULIO,Victoria,2,513,5908,11.52,7
2017,JULIO,Victoria,3,250,2531,10.12,7
2017,JULIO,Victoria,4,2,48,24.0,7
2017,JULIO,Victoria,5,1,63,63.0,7
2017,JULIO,Viterbo,1,923,11588,12.55,7
2017,JULIO,Viterbo,3,1186,15144,12.77,7
2017,JULIO,Viterbo,4,293,3762,12.84,7
2017,JULIO,Viterbo,5,11,95,8.64,7
2017,AGOSTO,Aguadas,1,1048,10423,9.95,8
2017,AGOSTO,Aguadas,2,2115,21683,10.25,8
2017,AGOSTO,Aguadas,3,474,5024,10.6,8
2017,AGOSTO,Aguadas,4,19,166,8.74,8
2017,AGOSTO,Aguadas,5,1,6,6.0,8
2017,AGOSTO,Anserma,1,1256,13741,10.94,8
2017,AGOSTO,Anserma,5,2,46,23.0,8
2017,AGOSTO,Arauca,1,680,7045,10.36,8
2017,AGOSTO,Arauca,2,660,8007,12.13,8
2017,AGOSTO,Arauca,3,36,442,12.28,8
2017,AGOSTO,Arma,1,44,517,11.75,8
2017,AGOSTO,Arma,2,340,2758,8.11,8
2017,AGOSTO,Arma,3,40,731,18.28,8
2017,AGOSTO,Belalcazar,1,525,5304,10.1,8
2017,AGOSTO,Belalcazar,2,735,7819,10.64,8
2017,AGOSTO,Belalcazar,3,362,3784,10.45,8
2017,AGOSTO,Belalcazar,4,11,152,13.82,8
2017,AGOSTO,Belalcazar,5,1,34,34.0,8
2017,AGOSTO,Chinchina,1,1668,22701,13.61,8
2017,AGOSTO,Chinchina,2,4678,66415,14.2,8
2017,AGOSTO,Chinchina,3,3151,47802,15.17,8
2017,AGOSTO,Chinchina,4,1658,23385,14.1,8
2017,AGOSTO,Chinchina,5,191,2826,14.8,8
2017,AGOSTO,Filadelfia,1,251,2175,8.67,8
2017,AGOSTO,Filadelfia,2,592,5005,8.45,8
2017,AGOSTO,Filadelfia,3,511,3996,7.82,8
2017,AGOSTO,Guarinocito,1,200,3068,15.34,8
2017,AGOSTO,Guarinocito,3,16,741,46.31,8
2017,AGOSTO,Guarinocito,4,3,239,79.67,8
2017,AGOSTO,Kilometro 41,1,141,1598,11.33,8
2017,AGOSTO,Kilometro 41,2,279,2909,10.43,8
2017,AGOSTO,Kilometro 41,3,62,886,14.29,8
2017,AGOSTO,Kilometro 41,4,16,273,17.06,8
2017,AGOSTO,Kilometro 41,5,41,227,5.54,8
2017,AGOSTO,Kilometro 41,6,2,38,19.0,8
2017,AGOSTO,La Dorada,1,4476,76543,17.1,8
2017,AGOSTO,La Dorada,3,4391,67918,15.47,8
2017,AGOSTO,La Dorada,4,383,7575,19.78,8
2017,AGOSTO,La Dorada,5,64,2083,32.55,8
2017,AGOSTO,La Dorada,6,13,264,20.31,8
2017,AGOSTO,Manzanares,1,343,2061,6.01,8
2017,AGOSTO,Manzanares,2,1416,9153,6.46,8
2017,AGOSTO,Manzanares,3,522,4139,7.93,8
2017,AGOSTO,Manzanares,4,13,144,11.08,8
2017,AGOSTO,Marmato,1,295,5661,19.19,8
2017,AGOSTO,Marmato,2,537,11764,21.91,8
2017,AGOSTO,Marmato,3,5,84,16.8,8
2017,AGOSTO,Marmato,4,1,32,32.0,8
2017,AGOSTO,Marquetalia,1,734,5601,7.63,8
2017,AGOSTO,Marquetalia,2,697,6707,9.62,8
2017,AGOSTO,Marquetalia,3,576,5545,9.63,8
2017,AGOSTO,Marquetalia,4,10,137,13.7,8
2017,AGOSTO,Marulanda,1,86,384,4.47,8
2017,AGOSTO,Marulanda,2,224,1212,5.41,8
2017,AGOSTO,Marulanda,3,25,87,3.48,8
2017,AGOSTO,Neira,2,1246,12509,10.04,8
2017,AGOSTO,Neira,3,1828,18276,10.0,8
2017,AGOSTO,Neira,6,1,16,16.0,8
2017,AGOSTO,Palestina,1,570,5093,8.94,8
2017,AGOSTO,Palestina,2,715,6798,9.51,8
2017,AGOSTO,Palestina,3,163,1868,11.46,8
2017,AGOSTO,Palestina,4,135,1225,9.07,8
2017,AGOSTO,Palestina,5,8,233,29.13,8
2017,AGOSTO,Riosucio,1,607,5811,9.57,8
2017,AGOSTO,Riosucio,2,1797,17019,9.47,8
2017,AGOSTO,Riosucio,3,2725,25662,9.42,8
2017,AGOSTO,Riosucio,4,3,25,8.33,8
2017,AGOSTO,Risaralda,1,439,3763,8.57,8
2017,AGOSTO,Risaralda,2,945,7574,8.01,8
2017,AGOSTO,Risaralda,4,28,479,17.11,8
2017,AGOSTO,Risaralda,5,145,846,5.83,8
2017,AGOSTO,Risaralda,6,1,4,4.0,8
2017,AGOSTO,Salamina,3,764,6105,7.99,8
2017,AGOSTO,Salamina,4,19,225,11.84,8
2017,AGOSTO,Samana,1,564,4083,7.24,8
2017,AGOSTO,Samana,2,879,7206,8.2,8
2017,AGOSTO,Samana,3,450,4296,9.55,8
2017,AGOSTO,San Jose,2,380,3437,9.04,8
2017,AGOSTO,San Jose,3,32,264,8.25,8
2017,AGOSTO,San Jose,4,1,1,1.0,8
2017,AGOSTO,Supia,1,74,1127,15.23,8
2017,AGOSTO,Supia,2,2514,29155,11.6,8
2017,AGOSTO,Supia,3,1759,22992,13.07,8
2017,AGOSTO,Supia,4,20,700,35.0,8
2017,AGOSTO,Supia,6,7,78,11.14,8
2017,AGOSTO,Victoria,1,592,4668,7.89,8
2017,AGOSTO,Victoria,2,517,4512,8.73,8
2017,AGOSTO,Victoria,3,248,2145,8.65,8
2017,AGOSTO,Victoria,4,2,34,17.0,8
2017,AGOSTO,Victoria,5,1,67,67.0,8
2017,AGOSTO,Viterbo,2,1194,16155,13.53,8
2017,AGOSTO,Viterbo,3,1191,17319,14.54,8
2017,AGOSTO,Viterbo,4,293,4173,14.24,8
2017,AGOSTO,Viterbo,5,11,116,10.55,8
2017,SEPTIEMBRE,Aguadas,1,1048,7431,7.09,9
2017,SEPTIEMBRE,Aguadas,2,2124,18929,8.91,9
2017,SEPTIEMBRE,Aguadas,3,476,5049,10.61,9
2017,SEPTIEMBRE,Aguadas,4,19,191,10.05,9
2017,SEPTIEMBRE,Aguadas,5,1,0,0.0,9
2017,SEPTIEMBRE,Anserma,1,1259,11883,9.44,9
2017,SEPTIEMBRE,Anserma,4,140,1223,8.74,9
2017,SEPTIEMBRE,Anserma,5,2,45,22.5,9
2017,SEPTIEMBRE,Arauca,1,680,8122,11.94,9
2017,SEPTIEMBRE,Arauca,2,659,9344,14.18,9
2017,SEPTIEMBRE,Arauca,3,36,499,13.86,9
2017,SEPTIEMBRE,Arma,1,45,503,11.18,9
2017,SEPTIEMBRE,Arma,2,342,2596,7.59,9
2017,SEPTIEMBRE,Arma,3,40,447,11.18,9
2017,SEPTIEMBRE,Belalcazar,1,526,4523,8.6,9
2017,SEPTIEMBRE,Belalcazar,2,735,6664,9.07,9
2017,SEPTIEMBRE,Belalcazar,3,363,2978,8.2,9
2017,SEPTIEMBRE,Belalcazar,4,11,137,12.45,9
2017,SEPTIEMBRE,Belalcazar,5,1,102,102.0,9
2017,SEPTIEMBRE,Chinchina,2,4693,65221,13.9,9
2017,SEPTIEMBRE,Chinchina,3,3162,43485,13.75,9
2017,SEPTIEMBRE,Chinchina,4,1664,21615,12.99,9
2017,SEPTIEMBRE,Chinchina,5,191,2586,13.54,9
2017,SEPTIEMBRE,Filadelfia,1,251,2235,8.9,9
2017,SEPTIEMBRE,Filadelfia,2,595,5034,8.46,9
2017,SEPTIEMBRE,Filadelfia,3,510,4547,8.92,9
2017,SEPTIEMBRE,Guarinocito,1,199,3074,15.45,9
2017,SEPTIEMBRE,Guarinocito,2,531,8149,15.35,9
2017,SEPTIEMBRE,Guarinocito,3,16,601,37.56,9
2017,SEPTIEMBRE,Guarinocito,4,3,101,33.67,9
2017,SEPTIEMBRE,Kilometro 41,2,279,2954,10.59,9
2017,SEPTIEMBRE,Kilometro 41,3,62,1003,16.18,9
2017,SEPTIEMBRE,Kilometro 41,4,16,267,16.69,9
2017,SEPTIEMBRE,Kilometro 41,5,41,195,4.76,9
2017,SEPTIEMBRE,Kilometro 41,6,2,40,20.0,9
2017,SEPTIEMBRE,La Dorada,1,4479,74924,16.73,9
2017,SEPTIEMBRE,La Dorada,2,9022,124993,13.85,9
2017,SEPTIEMBRE,La Dorada,3,4394,74007,16.84,9
2017,SEPTIEMBRE,La Dorada,4,383,8359,21.83,9
2017,SEPTIEMBRE,La Dorada,5,64,2996,46.81,9
2017,SEPTIEMBRE,La Dorada,6,13,297,22.85,9
2017,SEPTIEMBRE,Manzanares,1,343,2328,6.79,9
2017,SEPTIEMBRE,Manzanares,2,1415,10033,7.09,9
2017,SEPTIEMBRE,Manzanares,4,13,158,12.15,9
2017,SEPTIEMBRE,Marmato,1,297,4586,15.44,9
2017,SEPTIEMBRE,Marmato,2,537,9345,17.4,9
2017,SEPTIEMBRE,Marmato,3,7,65,9.29,9
2017,SEPTIEMBRE,Marmato,4,1,3,3.0,9
2017,SEPTIEMBRE,Marquetalia,2,700,6163,8.8,9
2017,SEPTIEMBRE,Marquetalia,3,576,5212,9.05,9
2017,SEPTIEMBRE,Marquetalia,4,10,134,13.4,9
2017,SEPTIEMBRE,Marulanda,1,86,326,3.79,9
2017,SEPTIEMBRE,Marulanda,2,224,1094,4.88,9
2017,SEPTIEMBRE,Marulanda,3,25,104,4.16,9
2017,SEPTIEMBRE,Neira,1,121,1362,11.26,9
2017,SEPTIEMBRE,Neira,2,1249,14017,11.22,9
2017,SEPTIEMBRE,Neira,3,1834,21902,11.94,9
2017,SEPTIEMBRE,Neira,6,1,17,17.0,9
2017,SEPTIEMBRE,Palestina,1,571,5706,9.99,9
2017,SEPTIEMBRE,Palestina,2,718,7358,10.25,9
2017,SEPTIEMBRE,Palestina,3,163,2024,12.42,9
2017,SEPTIEMBRE,Palestina,4,135,1248,9.24,9
2017,SEPTIEMBRE,Palestina,5,8,223,27.88,9
2017,SEPTIEMBRE,Riosucio,1,607,6164,10.15,9
2017,SEPTIEMBRE,Riosucio,2,1807,18251,10.1,9
2017,SEPTIEMBRE,Riosucio,3,2737,27683,10.11,9
2017,SEPTIEMBRE,Riosucio,4,3,32,10.67,9
2017,SEPTIEMBRE,Risaralda,1,437,4018,9.19,9
2017,SEPTIEMBRE,Risaralda,3,227,1709,7.53,9
2017,SEPTIEMBRE,Risaralda,4,29,421,14.52,9
2017,SEPTIEMBRE,Risaralda,5,145,752,5.19,9
2017,SEPTIEMBRE,Risaralda,6,1,2,2.0,9
2017,SEPTIEMBRE,Salamina,1,900,7364,8.18,9
2017,SEPTIEMBRE,Salamina,3,765,7001,9.15,9
2017,SEPTIEMBRE,Salamina,4,19,304,16.0,9
2017,SEPTIEMBRE,Samana,1,564,4208,7.46,9
2017,SEPTIEMBRE,Samana,2,890,7562,8.5,9
2017,SEPTIEMBRE,Samana,3,453,4723,10.43,9
2017,SEPTIEMBRE,San Jose,1,197,1397,7.09,9
2017,SEPTIEMBRE,San Jose,2,382,2434,6.37,9
2017,SEPTIEMBRE,San Jose,3,32,131,4.09,9
2017,SEPTIEMBRE,San Jose,4,1,2,2.0,9
2017,SEPTIEMBRE,Supia,1,74,1106,14.95,9
2017,SEPTIEMBRE,Supia,3,1765,22892,12.97,9
2017,SEPTIEMBRE,Supia,4,20,693,34.65,9
2017,SEPTIEMBRE,Supia,6,7,79,11.29,9
2017,SEPTIEMBRE,Victoria,1,591,4217,7.14,9
2017,SEPTIEMBRE,Victoria,2,518,4203,8.11,9
2017,SEPTIEMBRE,Victoria,3,248,2018,8.14,9
2017,SEPTIEMBRE,Victoria,4,2,36,18.0,9
2017,SEPTIEMBRE,Victoria,5,1,79,79.0,9
2017,SEPTIEMBRE,Viterbo,1,922,12154,13.18,9
2017,SEPTIEMBRE,Viterbo,2,1197,15341,12.82,9
2017,SEPTIEMBRE,Viterbo,3,1192,15063,12.64,9
2017,SEPTIEMBRE,Viterbo,4,293,3083,10.52,9
2017,SEPTIEMBRE,Viterbo,5,11,151,13.73,9
2017,OCTUBRE,Aguadas,1,1049,6996,6.67,10
2017,OCTUBRE,Aguadas,2,2129,15812,7.43,10
2017,OCTUBRE,Aguadas,3,476,3953,8.3,10
2017,OCTUBRE,Aguadas,4,19,172,9.05,10
2017,OCTUBRE,Aguadas,5,1,0,0.0,10
2017,OCTUBRE,Anserma,1,1263,12626,10.0,10
2017,OCTUBRE,Anserma,2,1648,16085,9.76,10
2017,OCTUBRE,Anserma,3,2976,27602,9.27,10
2017,OCTUBRE,Anserma,4,152,1365,8.98,10
2017,OCTUBRE,Anserma,5,2,45,22.5,10
2017,OCTUBRE,Arauca,1,680,6954,10.23,10
2017,OCTUBRE,Arauca,2,661,7913,11.97,10
2017,OCTUBRE,Arauca,3,36,432,12.0,10
2017,OCTUBRE,Arma,1,46,469,10.2,10
2017,OCTUBRE,Arma,3,40,446,11.15,10
2017,OCTUBRE,Belalcazar,1,531,4382,8.25,10
2017,OCTUBRE,Belalcazar,2,731,6333,8.66,10
2017,OCTUBRE,Belalcazar,3,362,2997,8.28,10
2017,OCTUBRE,Belalcazar,4,11,148,13.45,10
2017,OCTUBRE,Belalcazar,5,1,28,28.0,10
2017,OCTUBRE,Chinchina,1,1764,21071,11.95,10
2017,OCTUBRE,Chinchina,2,4705,60635,12.89,10
2017,OCTUBRE,Chinchina,4,1666,20424,12.26,10
2017,OCTUBRE,Chinchina,5,192,2424,12.63,10
2017,OCTUBRE,Filadelfia,1,251,1753,6.98,10
2017,OCTUBRE,Filadelfia,2,595,4152,6.98,10
2017,OCTUBRE,Guarinocito,1,198,2963,14.96,10
2017,OCTUBRE,Guarinocito,2,532,7908,14.86,10
2017,OCTUBRE,Guarinocito,3,16,562,35.13,10
2017,OCTUBRE,Guarinocito,4,3,93,31.0,10
2017,OCTUBRE,Kilometro 41,1,142,1442,10.15,10
2017,OCTUBRE,Kilometro 41,2,281,2746,9.77,10
2017,OCTUBRE,Kilometro 41,3,65,759,11.68,10
2017,OCTUBRE,Kilometro 41,4,16,224,14.0,10
2017,OCTUBRE,Kilometro 41,5,41,117,2.85,10
2017,OCTUBRE,Kilometro 41,6,2,25,12.5,10
2017,OCTUBRE,La Dorada,1,4478,73818,16.48,10
2017,OCTUBRE,La Dorada,2,9018,121267,13.45,10
2017,OCTUBRE,La Dorada,3,4396,71524,16.27,10
2017,OCTUBRE,La Dorada,4,388,7685,19.81,10
2017,OCTUBRE,La Dorada,5,64,2056,32.13,10
2017,OCTUBRE,La Dorada,6,13,256,19.69,10
2017,OCTUBRE,Manzanares,1,344,2245,6.53,10
2017,OCTUBRE,Manzanares,2,1418,9327,6.58,10
2017,OCTUBRE,Manzanares,3,520,4161,8.0,10
2017,OCTUBRE,Manzanares,4,13,148,11.38,10
2017,OCTUBRE,Marmato,1,239,3671,15.36,10
2017,OCTUBRE,Marmato,2,596,9926,16.65,10
2017,OCTUBRE,Marmato,3,8,130,16.25,10
2017,OCTUBRE,Marmato,4,1,1,1.0,10
2017,OCTUBRE,Marquetalia,1,740,4935,6.67,10
2017,OCTUBRE,Marquetalia,2,701,6101,8.7,10
2017,OCTUBRE,Marquetalia,3,574,4819,8.4,10
2017,OCTUBRE,Marquetalia,4,10,115,11.5,10
2017,OCTUBRE,Marulanda,1,86,355,4.13,10
2017,OCTUBRE,Marulanda,2,224,1169,5.22,10
2017,OCTUBRE,Marulanda,3,25,101,4.04,10
2017,OCTUBRE,Neira,1,113,1156,10.23,10
2017,OCTUBRE,Neira,3,1836,17819,9.71,10
2017,OCTUBRE,Neira,6,1,21,21.0,10
2017,OCTUBRE,Palestina,1,572,5027,8.79,10
2017,OCTUBRE,Palestina,2,725,6577,9.07,10
2017,OCTUBRE,Palestina,3,163,1809,11.1,10
2017,OCTUBRE,Palestina,4,135,836,6.19,10
2017,OCTUBRE,Palestina,5,8,101,12.63,10
2017,OCTUBRE,Riosucio,2,1818,16171,8.89,10
2017,OCTUBRE,Riosucio,3,2743,24866,9.07,10
2017,OCTUBRE,Riosucio,4,3,27,9.0,10
2017,OCTUBRE,Risaralda,2,950,7312,7.7,10
2017,OCTUBRE,Risaralda,4,29,316,10.9,10
2017,OCTUBRE,Risaralda,5,145,719,4.96,10
2017,OCTUBRE,Risaralda,6,1,6,6.0,10
2017,OCTUBRE,Salamina,1,900,6087,6.76,10
2017,OCTUBRE,Salamina,3,766,6206,8.1,10
2017,OCTUBRE,Salamina,4,19,277,14.58,10
2017,OCTUBRE,Samana,1,564,3562,6.32,10
2017,OCTUBRE,Samana,2,893,6202,6.95,10
2017,OCTUBRE,Samana,3,453,3665,8.09,10
2017,OCTUBRE,San Jose,1,197,1636,8.3,10
2017,OCTUBRE,San Jose,2,383,2676,6.99,10
2017,OCTUBRE,San Jose,3,32,152,4.75,10
2017,OCTUBRE,San Jose,4,1,4,4.0,10
2017,OCTUBRE,Supia,1,73,1004,13.75,10
2017,OCTUBRE,Supia,2,2532,27668,10.93,10
2017,OCTUBRE,Supia,3,1765,19918,11.28,10
2017,OCTUBRE,Supia,4,20,611,30.55,10
2017,OCTUBRE,Supia,6,7,83,11.86,10
2017,OCTUBRE,Victoria,1,593,4625,7.8,10
2017,OCTUBRE,Victoria,2,521,4738,9.09,10
2017,OCTUBRE,Victoria,3,248,2072,8.35,10
2017,OCTUBRE,Victoria,4,2,39,19.5,10
2017,OCTUBRE,Victoria,5,1,10,10.0,10
2017,OCTUBRE,Viterbo,1,923,11963,12.96,10
2017,OCTUBRE,Viterbo,4,293,2714,9.26,10
2017,OCTUBRE,Viterbo,5,11,115,10.45,10
2017,NOVIEMBRE,Aguadas,2,2139,17689,8.27,11
2017,NOVIEMBRE,Aguadas,3,476,4505,9.46,11
2017,NOVIEMBRE,Aguadas,4,19,191,10.05,11
2017,NOVIEMBRE,Aguadas,5,1,41,41.0,11
2017,NOVIEMBRE,Anserma,1,1261,11049,8.76,11
2017,NOVIEMBRE,Anserma,3,2972,23473,7.9,11
2017,NOVIEMBRE,Anserma,4,152,1289,8.48,11
2017,NOVIEMBRE,Anserma,5,2,73,36.5,11
2017,NOVIEMBRE,Arauca,1,681,6952,10.21,11
2017,NOVIEMBRE,Arauca,2,662,8057,12.17,11
2017,NOVIEMBRE,Arauca,3,36,454,12.61,11
2017,NOVIEMBRE,Arma,1,46,500,10.87,11
2017,NOVIEMBRE,Arma,2,340,2405,7.07,11
2017,NOVIEMBRE,Arma,3,38,522,13.74,11
2017,NOVIEMBRE,Belalcazar,1,530,4534,8.55,11
2017,NOVIEMBRE,Belalcazar,2,729,6813,9.35,11
2017,NOVIEMBRE,Belalcazar,3,363,3346,9.22,11
2017,NOVIEMBRE,Belalcazar,4,11,104,9.45,11
2017,NOVIEMBRE,Belalcazar,5,1,88,88.0,11
2017,NOVIEMBRE,Chinchina,1,1767,22337,12.64,11
2017,NOVIEMBRE,Chinchina,2,4715,65565,13.91,11
2017,NOVIEMBRE,Chinchina,3,3175,41517,13.08,11
2017,NOVIEMBRE,Chinchina,4,1666,21938,13.17,11
2017,NOVIEMBRE,Chinchina,5,192,2528,13.17,11
2017,NOVIEMBRE,Filadelfia,2,595,4041,6.79,11
2017,NOVIEMBRE,Filadelfia,3,510,3221,6.32,11
2017,NOVIEMBRE,Guarinocito,1,198,2908,14.69,11
2017,NOVIEMBRE,Guarinocito,2,530,7729,14.58,11
2017,NOVIEMBRE,Guarinocito,3,16,573,35.81,11
2017,NOVIEMBRE,Guarinocito,4,3,227,75.67,11
2017,NOVIEMBRE,Kilometro 41,1,141,1404,9.96,11
2017,NOVIEMBRE,Kilometro 41,3,65,631,9.71,11
2017,NOVIEMBRE,Kilometro 41,4,16,261,16.31,11
2017,NOVIEMBRE,Kilometro 41,5,41,191,4.66,11
2017,NOVIEMBRE,Kilometro 41,6,2,23,11.5,11
2017,NOVIEMBRE,La Dorada,1,4474,70405,15.74,11
2017,NOVIEMBRE,La Dorada,2,9014,117449,13.03,11
2017,NOVIEMBRE,La Dorada,3,4396,67019,15.25,11
2017,NOVIEMBRE,La Dorada,4,389,7021,18.05,11
2017,NOVIEMBRE,La Dorada,5,64,1758,27.47,11
2017,NOVIEMBRE,La Dorada,6,13,238,18.31,11
2017,NOVIEMBRE,Manzanares,3,520,4467,8.59,11
2017,NOVIEMBRE,Manzanares,4,13,171,13.15,11
2017,NOVIEMBRE,Marmato,1,239,3782,15.82,11
2017,NOVIEMBRE,Marmato,2,593,10,16.86,11
2017,NOVIEMBRE,Marmato,3,8,88,11.0,11
2017,NOVIEMBRE,Marmato,4,1,2,2.0,11
2017,NOVIEMBRE,Marquetalia,1,742,5702,7.68,11
2017,NOVIEMBRE,Marquetalia,2,702,6871,9.79,11
2017,NOVIEMBRE,Marquetalia,3,575,5426,9.44,11
2017,NOVIEMBRE,Marquetalia,4,10,94,9.4,11
2017,NOVIEMBRE,Marulanda,1,86,337,3.92,11
2017,NOVIEMBRE,Marulanda,2,224,1079,4.82,11
2017,NOVIEMBRE,Marulanda,3,25,105,4.2,11
2017,NOVIEMBRE,Neira,1,122,1401,11.48,11
2017,NOVIEMBRE,Neira,2,1248,12793,10.25,11
2017,NOVIEMBRE,Neira,3,1837,19086,10.39,11
2017,NOVIEMBRE,Neira,6,1,25,25.0,11
2017,NOVIEMBRE,Palestina,1,577,5399,9.36,11
2017,NOVIEMBRE,Palestina,2,732,6751,9.22,11
2017,NOVIEMBRE,Palestina,3,164,2106,12.84,11
2017,NOVIEMBRE,Palestina,4,135,1002,7.42,11
2017,NOVIEMBRE,Palestina,5,8,145,18.13,11
2017,NOVIEMBRE,Riosucio,1,606,5969,9.85,11
2017,NOVIEMBRE,Riosucio,2,1831,17273,9.43,11
2017,NOVIEMBRE,Riosucio,3,2737,26152,9.55,11
2017,NOVIEMBRE,Riosucio,4,3,27,9.0,11
2017,NOVIEMBRE,Risaralda,1,441,3455,7.83,11
2017,NOVIEMBRE,Risaralda,2,953,6751,7.08,11
2017,NOVIEMBRE,Risaralda,3,227,1606,7.07,11
2017,NOVIEMBRE,Risaralda,4,29,377,13.0,11
2017,NOVIEMBRE,Risaralda,5,146,712,4.88,11
2017,NOVIEMBRE,Risaralda,6,1,6,6.0,11
2017,NOVIEMBRE,Salamina,1,896,6401,7.14,11
2017,NOVIEMBRE,Salamina,4,19,247,13.0,11
2017,NOVIEMBRE,Samana,1,566,3659,6.46,11
2017,NOVIEMBRE,Samana,2,901,6701,7.44,11
2017,NOVIEMBRE,Samana,3,455,4103,9.02,11
2017,NOVIEMBRE,San Jose,1,197,1875,9.52,11
2017,NOVIEMBRE,San Jose,3,32,176,5.5,11
2017,NOVIEMBRE,San Jose,4,1,2,2.0,11
2017,NOVIEMBRE,Supia,1,74,983,13.28,11
2017,NOVIEMBRE,Supia,4,19,597,31.42,11
2017,NOVIEMBRE,Supia,6,7,76,10.86,11
2017,NOVIEMBRE,Victoria,1,593,4167,7.03,11
2017,NOVIEMBRE,Victoria,2,524,4176,7.97,11
2017,NOVIEMBRE,Victoria,3,249,1976,7.94,11
2017,NOVIEMBRE,Victoria,4,2,35,17.5,11
2017,NOVIEMBRE,Victoria,5,1,47,47.0,11
2017,NOVIEMBRE,Viterbo,1,923,14131,15.31,11
2017,NOVIEMBRE,Viterbo,4,293,3018,10.3,11
2017,NOVIEMBRE,Viterbo,5,11,90,8.18,11
2017,DICIEMBRE,Aguadas,1,1052,8452,8.03,12
2017,DICIEMBRE,Aguadas,3,477,4782,10.03,12
2017,DICIEMBRE,Aguadas,4,19,136,7.16,12
2017,DICIEMBRE,Aguadas,5,1,36,36.0,12
2017,DICIEMBRE,Anserma,1,1267,12447,9.82,12
2017,DICIEMBRE,Anserma,2,1655,15507,9.37,12
2017,DICIEMBRE,Anserma,3,2977,26468,8.89,12
2017,DICIEMBRE,Anserma,4,151,1385,9.17,12
2017,DICIEMBRE,Anserma,5,2,61,30.5,12
2017,DICIEMBRE,Arauca,1,681,7624,11.2,12
2017,DICIEMBRE,Arauca,2,664,8841,13.31,12
2017,DICIEMBRE,Arauca,3,36,498,13.83,12
2017,DICIEMBRE,Arma,1,46,474,10.3,12
2017,DICIEMBRE,Arma,2,340,2318,6.82,12
2017,DICIEMBRE,Arma,3,38,377,9.92,12
2017,DICIEMBRE,Belalcazar,1,530,4104,7.74,12
2017,DICIEMBRE,Belalcazar,2,735,5971,8.12,12
2017,DICIEMBRE,Belalcazar,3,365,3005,8.23,12
2017,DICIEMBRE,Belalcazar,4,11,133,12.09,12
2017,DICIEMBRE,Belalcazar,5,1,49,49.0,12
2017,DICIEMBRE,Chinchina,2,4726,65718,13.91,12
2017,DICIEMBRE,Chinchina,3,3178,43347,13.64,12
2017,DICIEMBRE,Chinchina,4,1666,21675,13.01,12
2017,DICIEMBRE,Filadelfia,1,252,2974,11.8,12
2017,DICIEMBRE,Filadelfia,2,597,4548,7.62,12
2017,DICIEMBRE,Filadelfia,3,512,3661,7.15,12
2017,DICIEMBRE,Guarinocito,1,197,2526,12.82,12
2017,DICIEMBRE,Guarinocito,3,16,463,28.94,12
2017,DICIEMBRE,Guarinocito,4,3,270,90.0,12
2017,DICIEMBRE,Kilometro 41,1,141,1349,9.57,12
2017,DICIEMBRE,Kilometro 41,2,280,2731,9.75,12
2017,DICIEMBRE,Kilometro 41,3,65,673,10.35,12
2017,DICIEMBRE,Kilometro 41,4,16,256,16.0,12
2017,DICIEMBRE,Kilometro 41,5,41,179,4.37,12
2017,DICIEMBRE,Kilometro 41,6,2,0,0.0,12
2017,DICIEMBRE,La Dorada,2,9026,122829,13.61,12
2017,DICIEMBRE,La Dorada,3,4398,68471,15.57,12
2017,DICIEMBRE,La Dorada,4,390,17662,45.29,12
2017,DICIEMBRE,La Dorada,5,64,2793,43.64,12
2017,DICIEMBRE,La Dorada,6,13,192,14.77,12
2017,DICIEMBRE,Manzanares,1,343,2309,6.73,12
2017,DICIEMBRE,Manzanares,3,522,4156,7.96,12
2017,DICIEMBRE,Manzanares,4,13,158,12.15,12
2017,DICIEMBRE,Marmato,1,238,3544,14.89,12
2017,DICIEMBRE,Marmato,2,595,9578,16.1,12
2017,DICIEMBRE,Marmato,3,8,79,9.88,12
2017,DICIEMBRE,Marmato,4,1,0,0.0,12
2017,DICIEMBRE,Marquetalia,1,743,5359,7.21,12
2017,DICIEMBRE,Marquetalia,2,702,5774,8.23,12
